114  0.001525  5222.064330  -662.518148  -8.499126
115  0.001545  5222.062076  -662.518202  -8.501414
116  0.001564  5222.059833  -662.518257  -8.503693
117  0.001584  5222.057603  -662.518313  -8.505959
118  0.001603  5222.055383  -662.518369  -8.508216
119  0.001623  5222.053172  -662.518425  -8.510462
120  0.001642  5222.050972  -662.518482  -8.512700
121  0.001662  5222.048788  -662.518542  -8.514924
122  0.001682  5222.046607  -662.518601  -8.517144
123  0.001702  5222.044432  -662.518659  -8.519358
124  0.001721  5222.042264  -662.518715  -8.521563
125  0.001741  5222.040098  -662.518771  -8.523765
126  0.001761  5222.037944  -662.518827  -8.525954
127  0.001781  5222.035799  -662.518884  -8.528136
128  0.001801  5222.033665  -662.518942  -8.530309
129  0.001820  5222.031546  -662.519002  -8.532469
130  0.001840  5222.029431  -662.519061  -8.534622
131  0.001860  5222.027332  -662.519122  -8.536762
132  0.001880  5222.025235  -662.519181  -8.538898
133  0.001900  5222.023143  -662.519239  -8.541028
134  0.001920  5222.021063  -662.519299  -8.543149
135  0.001940  5222.018988  -662.519358  -8.545262
136  0.001960  5222.016924  -662.519417  -8.547366
137  0.001980  5222.014871  -662.519476  -8.549457
138  0.002001  5222.012822  -662.519535  -8.551544
139  0.002021  5222.010792  -662.519597  -8.553617
140  0.002041  5222.008772  -662.519660  -8.555679
141  0.002061  5222.006761  -662.519724  -8.557735
142  0.002081  5222.004758  -662.519788  -8.559781
143  0.002101  5222.002763  -662.519852  -8.561821
144  0.002122  5222.000775  -662.519915  -8.563850
145  0.002142  5221.998792  -662.519978  -8.565877
146  0.002162  5221.996818  -662.520041  -8.567893
147  0.002182  5221.994852  -662.520104  -8.569902
148  0.002202  5221.992895  -662.520168  -8.571903
149  0.002223  5221.990941  -662.520231  -8.573900
150  0.002243  5221.988998  -662.520294  -8.575885
151  0.002263  5221.987071  -662.520360  -8.577859
152  0.002284  5221.985156  -662.520427  -8.579819
153  0.002304  5221.983247  -662.520494  -8.581776
154  0.002324  5221.981342  -662.520560  -8.583727
155  0.002345  5221.979442  -662.520626  -8.585672
156  0.002365  5221.977549  -662.520691  -8.587609
157  0.002385  5221.975665  -662.520758  -8.589540
158  0.002406  5221.973792  -662.520825  -8.591460
159  0.002426  5221.971920  -662.520891  -8.593377
160  0.002446  5221.970055  -662.520958  -8.595289
161  0.002467  5221.968200  -662.521025  -8.597191
162  0.002487  5221.966354  -662.521092  -8.599084
163  0.002508  5221.964513  -662.521158  -8.600969
164  0.002528  5221.962680  -662.521225  -8.602850
165  0.002548  5221.960851  -662.521291  -8.604725
166  0.002569  5221.959031  -662.521357  -8.606590
167  0.002589  5221.957220  -662.521426  -8.608449
168  0.002610  5221.955419  -662.521495  -8.610298
169  0.002630  5221.953627  -662.521565  -8.612141
170  0.002651  5221.951840  -662.521635  -8.613977
171  0.002671  5221.950058  -662.521704  -8.615807
172  0.002691  5221.948282  -662.521772  -8.617632
173  0.002712  5221.946511  -662.521841  -8.619450
174  0.002732  5221.944748  -662.521910  -8.621263
175  0.002753  5221.942992  -662.521979  -8.623067
176  0.002773  5221.941241  -662.522048  -8.624866
177  0.002794  5221.939497  -662.522116  -8.626657
178  0.002814  5221.937766  -662.522186  -8.628438
179  0.002835  5221.936046  -662.522258  -8.630209
180  0.002855  5221.934327  -662.522329  -8.631979
181  0.002876  5221.932614  -662.522399  -8.633742
182  0.002896  5221.930905  -662.522468  -8.635499
183  0.002916  5221.929204  -662.522539  -8.637252
184  0.002937  5221.927512  -662.522610  -8.638994
185  0.002957  5221.925831  -662.522683  -8.640727
186  0.002978  5221.924150  -662.522754  -8.642459
187  0.002998  5221.922475  -662.522824  -8.644184
188  0.003019  5221.920812  -662.522897  -8.645899
189  0.003039  5221.919155  -662.522969  -8.647607
190  0.003060  5221.917505  -662.523042  -8.649309
191  0.003080  5221.915857  -662.523113  -8.651008
192  0.003101  5221.914220  -662.523186  -8.652698
193  0.003121  5221.912596  -662.523261  -8.654377
194  0.003141  5221.910979  -662.523337  -8.656049
195  0.003162  5221.909370  -662.523413  -8.657714
196  0.003182  5221.907766  -662.523489  -8.659373
197  0.003203  5221.906176  -662.523568  -8.661022
198  0.003223  5221.904586  -662.523645  -8.662669
199  0.003243  5221.903004  -662.523722  -8.664308
200  0.003264  5221.901424  -662.523799  -8.665943
201  0.003284  5221.899852  -662.523876  -8.667572
202  0.003305  5221.898287  -662.523953  -8.669194
203  0.003325  5221.896724  -662.524030  -8.670814
204  0.003345  5221.895164  -662.524106  -8.672430
205  0.003366  5221.893603  -662.524180  -8.674043
206  0.003386  5221.892041  -662.524252  -8.675658
207  0.003406  5221.890490  -662.524326  -8.677262
208  0.003427  5221.888938  -662.524397  -8.678865
209  0.003447  5221.887393  -662.524470  -8.680463
210  0.003467  5221.885856  -662.524543  -8.682053
211  0.003488  5221.884326  -662.524616  -8.683634
212  0.003508  5221.882792  -662.524686  -8.685218
213  0.003528  5221.881265  -662.524757  -8.686797
214  0.003549  5221.879738  -662.524827  -8.688373
215  0.003569  5221.878221  -662.524898  -8.689941
216  0.003589  5221.876710  -662.524969  -8.691502
217  0.003609  5221.875209  -662.525043  -8.693058
218  0.003630  5221.873724  -662.525119  -8.694598
219  0.003650  5221.872244  -662.525195  -8.696134
220  0.003670  5221.870765  -662.525270  -8.697667
221  0.003690  5221.869289  -662.525344  -8.699198
222  0.003711  5221.867817  -662.525417  -8.700722
223  0.003731  5221.866351  -662.525490  -8.702241
224  0.003751  5221.864890  -662.525564  -8.703756
225  0.003771  5221.863437  -662.525638  -8.705262
226  0.003791  5221.861990  -662.525713  -8.706764
227  0.003811  5221.860546  -662.525788  -8.708264
228  0.003832  5221.859103  -662.525861  -8.709758
229  0.003852  5221.857667  -662.525935  -8.711249
230  0.003872  5221.856237  -662.526010  -8.712733
231  0.003892  5221.854812  -662.526085  -8.714214
232  0.003912  5221.853389  -662.526160  -8.715692
233  0.003932  5221.851973  -662.526234  -8.717161
234  0.003952  5221.850565  -662.526309  -8.718624
235  0.003972  5221.849162  -662.526384  -8.720083
236  0.003992  5221.847762  -662.526458  -8.721537
237  0.004012  5221.846365  -662.526532  -8.722987
238  0.004032  5221.844976  -662.526607  -8.724432
239  0.004053  5221.843592  -662.526682  -8.725870
240  0.004073  5221.842216  -662.526758  -8.727301
241  0.004093  5221.840844  -662.526834  -8.728730
242  0.004112  5221.839474  -662.526909  -8.730156
243  0.004132  5221.838107  -662.526983  -8.731576
244  0.004152  5221.836746  -662.527057  -8.732992
245  0.004172  5221.835387  -662.527131  -8.734404
246  0.004192  5221.834038  -662.527207  -8.735809
247  0.004212  5221.832694  -662.527282  -8.737209
248  0.004232  5221.831352  -662.527357  -8.738606
249  0.004252  5221.830022  -662.527434  -8.739993
250  0.004275  5221.828498  -662.527523  -8.741583
251  0.004295  5221.827171  -662.527599  -8.742965
252  0.004314  5221.825852  -662.527675  -8.744341
253  0.004334  5221.824532  -662.527748  -8.745714
254  0.004354  5221.823221  -662.527824  -8.747082
255  0.004374  5221.821913  -662.527899  -8.748445
256  0.004394  5221.820609  -662.527974  -8.749804
257  0.004413  5221.819311  -662.528050  -8.751159
258  0.004433  5221.818017  -662.528125  -8.752508
259  0.004453  5221.816726  -662.528200  -8.753854
260  0.004472  5221.815439  -662.528275  -8.755197
261  0.004492  5221.814158  -662.528351  -8.756534
262  0.004512  5221.812887  -662.528428  -8.757862
263  0.004531  5221.811617  -662.528504  -8.759188
264  0.004551  5221.810356  -662.528582  -8.760507
265  0.004571  5221.809103  -662.528661  -8.761819
266  0.004590  5221.807859  -662.528741  -8.763125
267  0.004610  5221.806618  -662.528821  -8.764425
268  0.004629  5221.805379  -662.528900  -8.765724
269  0.004649  5221.804143  -662.528978  -8.767019
270  0.004668  5221.802913  -662.529058  -8.768310
271  0.004688  5221.801681  -662.529135  -8.769599
272  0.004708  5221.800456  -662.529214  -8.770883
273  0.004727  5221.799228  -662.529290  -8.772167
274  0.004746  5221.798010  -662.529368  -8.773444
275  0.004766  5221.796796  -662.529446  -8.774717
276  0.004785  5221.795589  -662.529525  -8.775984
277  0.004805  5221.794386  -662.529605  -8.777246
278  0.004824  5221.793189  -662.529684  -8.778504
279  0.004844  5221.791993  -662.529762  -8.779757
280  0.004863  5221.790801  -662.529840  -8.781009
281  0.004882  5221.789611  -662.529918  -8.782257
282  0.004902  5221.788428  -662.529997  -8.783499
283  0.004921  5221.787252  -662.530077  -8.784737
284  0.004940  5221.786076  -662.530156  -8.785973
285  0.004959  5221.784907  -662.530236  -8.787202
286  0.004979  5221.783752  -662.530317  -8.788419
287  0.004998  5221.782596  -662.530398  -8.789637
288  0.005017  5221.781444  -662.530479  -8.790850
289  0.005036  5221.780297  -662.530560  -8.792059
290  0.005055  5221.779153  -662.530640  -8.793264
291  0.005075  5221.778019  -662.530722  -8.794460
292  0.005094  5221.776891  -662.530805  -8.795653
293  0.005113  5221.775762  -662.530886  -8.796843
294  0.005132  5221.774640  -662.530969  -8.798029
295  0.005151  5221.773523  -662.531052  -8.799211
296  0.005170  5221.772407  -662.531134  -8.800390
297  0.005189  5221.771299  -662.531217  -8.801562
298  0.005208  5221.770200  -662.531302  -8.802727
299  0.005227  5221.769106  -662.531388  -8.803888
300  0.005246  5221.768011  -662.531473  -8.805048
301  0.005265  5221.766923  -662.531558  -8.806202
302  0.005284  5221.765838  -662.531643  -8.807354
303  0.005303  5221.764754  -662.531727  -8.808503
304  0.005322  5221.763674  -662.531812  -8.809648
305  0.005341  5221.762600  -662.531897  -8.810789
306  0.005360  5221.761531  -662.531982  -8.811924
307  0.005379  5221.760464  -662.532067  -8.813056
308  0.005398  5221.759400  -662.532152  -8.814186
309  0.005416  5221.758342  -662.532237  -8.815312
310  0.005435  5221.757285  -662.532322  -8.816435
311  0.005454  5221.756231  -662.532407  -8.817554
312  0.005473  5221.755183  -662.532492  -8.818669
313  0.005492  5221.754137  -662.532577  -8.819781
314  0.005510  5221.753095  -662.532662  -8.820889
315  0.005529  5221.752056  -662.532747  -8.821994
316  0.005548  5221.751023  -662.532834  -8.823096
317  0.005567  5221.749994  -662.532920  -8.824192
318  0.005585  5221.748969  -662.533006  -8.825285
319  0.005604  5221.747946  -662.533092  -8.826375
320  0.005623  5221.746928  -662.533178  -8.827459
321  0.005641  5221.745921  -662.533267  -8.828538
322  0.005660  5221.744909  -662.533353  -8.829617
323  0.005678  5221.743906  -662.533441  -8.830690
324  0.005697  5221.742905  -662.533528  -8.831759
325  0.005716  5221.741909  -662.533616  -8.832824
326  0.005734  5221.740917  -662.533704  -8.833886
327  0.005753  5221.739928  -662.533791  -8.834943
328  0.005771  5221.738940  -662.533878  -8.836000
329  0.005789  5221.737958  -662.533965  -8.837050
330  0.005808  5221.736978  -662.534052  -8.838098
331  0.005826  5221.736002  -662.534139  -8.839144
332  0.005845  5221.735035  -662.534228  -8.840181
333  0.005863  5221.734072  -662.534317  -8.841215
334  0.005881  5221.733109  -662.534406  -8.842249
335  0.005900  5221.732157  -662.534497  -8.843273
336  0.005918  5221.731206  -662.534587  -8.844296
337  0.005936  5221.730263  -662.534678  -8.845312
338  0.005954  5221.729322  -662.534769  -8.846326
339  0.005973  5221.728378  -662.534858  -8.847340
340  0.005991  5221.727440  -662.534948  -8.848349
341  0.006009  5221.726510  -662.535039  -8.849353
342  0.006027  5221.725584  -662.535130  -8.850352
343  0.006045  5221.724662  -662.535222  -8.851348
344  0.006064  5221.723743  -662.535314  -8.852340
345  0.006082  5221.722825  -662.535405  -8.853331
346  0.006100  5221.721906  -662.535495  -8.854322
347  0.006118  5221.720988  -662.535585  -8.855311
348  0.006136  5221.720079  -662.535677  -8.856295
349  0.006154  5221.719172  -662.535768  -8.857274
350  0.006172  5221.718275  -662.535861  -8.858247
351  0.006190  5221.717380  -662.535954  -8.859217
352  0.006208  5221.716489  -662.536048  -8.860183
353  0.006226  5221.715599  -662.536141  -8.861148
354  0.006244  5221.714711  -662.536233  -8.862110
355  0.006262  5221.713825  -662.536325  -8.863071
356  0.006280  5221.712940  -662.536416  -8.864029
357  0.006298  5221.712056  -662.536506  -8.864984
358  0.006316  5221.711175  -662.536597  -8.865938
359  0.006333  5221.710294  -662.536686  -8.866891
360  0.006351  5221.709424  -662.536778  -8.867836
361  0.006369  5221.708553  -662.536869  -8.868779
362  0.006387  5221.707683  -662.536959  -8.869722
363  0.006405  5221.706813  -662.537048  -8.870663
364  0.006422  5221.705946  -662.537138  -8.871603
365  0.006440  5221.705083  -662.537228  -8.872538
366  0.006458  5221.704229  -662.537320  -8.873465
367  0.006476  5221.703375  -662.537411  -8.874392
368  0.006493  5221.702517  -662.537500  -8.875322
369  0.006511  5221.701670  -662.537591  -8.876243
370  0.006529  5221.700829  -662.537683  -8.877158
371  0.006546  5221.699987  -662.537774  -8.878073
372  0.006564  5221.699155  -662.537867  -8.878981
373  0.006581  5221.698325  -662.537960  -8.879886
374  0.006599  5221.697497  -662.538052  -8.880788
375  0.006616  5221.696671  -662.538144  -8.881690
376  0.006634  5221.695850  -662.538237  -8.882585
377  0.006651  5221.695034  -662.538331  -8.883478
378  0.006668  5221.694263  -662.538420  -8.884322
379  0.006685  5221.693451  -662.538513  -8.885209
380  0.006703  5221.692637  -662.538604  -8.886097
381  0.006720  5221.691826  -662.538695  -8.886981
382  0.006737  5221.691020  -662.538787  -8.887863
383  0.006755  5221.690216  -662.538879  -8.888741
384  0.006772  5221.689417  -662.538972  -8.889615
385  0.006789  5221.688620  -662.539064  -8.890488
386  0.006807  5221.687822  -662.539156  -8.891359
387  0.006824  5221.687032  -662.539249  -8.892226
388  0.006841  5221.686242  -662.539342  -8.893091
389  0.006859  5221.685462  -662.539436  -8.893948
390  0.006876  5221.684681  -662.539530  -8.894806
391  0.006893  5221.683901  -662.539623  -8.895662
392  0.006910  5221.683125  -662.539716  -8.896513
393  0.006927  5221.682357  -662.539810  -8.897359
394  0.006945  5221.681585  -662.539903  -8.898206
395  0.006962  5221.680824  -662.539998  -8.899045
396  0.006979  5221.680065  -662.540093  -8.899881
397  0.006996  5221.679309  -662.540189  -8.900716
398  0.007013  5221.678547  -662.540282  -8.901555
399  0.007030  5221.677789  -662.540375  -8.902389
400  0.007047  5221.677028  -662.540467  -8.903225
401  0.007064  5221.676274  -662.540560  -8.904054
402  0.007081  5221.675524  -662.540654  -8.904882
403  0.007098  5221.674778  -662.540748  -8.905704
404  0.007115  5221.674036  -662.540842  -8.906524
405  0.007132  5221.673295  -662.540936  -8.907341
406  0.007149  5221.672562  -662.541032  -8.908153
407  0.007166  5221.671828  -662.541126  -8.908964
408  0.007182  5221.671102  -662.541222  -8.909770
409  0.007199  5221.670381  -662.541318  -8.910571
410  0.007216  5221.669665  -662.541415  -8.911366
411  0.007233  5221.668954  -662.541512  -8.912157
412  0.007249  5221.668243  -662.541609  -8.912949
413  0.007266  5221.667539  -662.541707  -8.913735
414  0.007283  5221.666833  -662.541803  -8.914519
415  0.007300  5221.666127  -662.541899  -8.915304
416  0.007316  5221.665428  -662.541997  -8.916085
417  0.007333  5221.664733  -662.542094  -8.916861
418  0.007349  5221.664039  -662.542192  -8.917637
419  0.007366  5221.663352  -662.542291  -8.918406
420  0.007383  5221.662662  -662.542388  -8.919175
421  0.007399  5221.661978  -662.542486  -8.919942
422  0.007416  5221.661294  -662.542584  -8.920707
423  0.007432  5221.660613  -662.542682  -8.921469
424  0.007449  5221.659931  -662.542779  -8.922232
425  0.007465  5221.659251  -662.542876  -8.922993
426  0.007482  5221.658575  -662.542974  -8.923749
427  0.007498  5221.657904  -662.543071  -8.924502
428  0.007515  5221.657235  -662.543169  -8.925252
429  0.007531  5221.656564  -662.543266  -8.926004
430  0.007548  5221.655896  -662.543362  -8.926751
431  0.007564  5221.655225  -662.543458  -8.927501
432  0.007580  5221.654562  -662.543555  -8.928246
433  0.007597  5221.653896  -662.543651  -8.928990
434  0.007613  5221.653235  -662.543747  -8.929732
435  0.007629  5221.652576  -662.543843  -8.930471
436  0.007646  5221.651921  -662.543940  -8.931205
437  0.007662  5221.651270  -662.544037  -8.931938
438  0.007678  5221.650620  -662.544134  -8.932669
439  0.007694  5221.649970  -662.544231  -8.933399
440  0.007711  5221.649330  -662.544329  -8.934121
441  0.007727  5221.648687  -662.544426  -8.934845
442  0.007743  5221.648044  -662.544523  -8.935568
443  0.007759  5221.647409  -662.544621  -8.936286
444  0.007775  5221.646777  -662.544719  -8.937000
445  0.007791  5221.646146  -662.544818  -8.937714
446  0.007808  5221.645519  -662.544916  -8.938421
447  0.007824  5221.644897  -662.545016  -8.939128
448  0.007840  5221.644278  -662.545115  -8.939830
449  0.007856  5221.643662  -662.545216  -8.940531
450  0.007872  5221.643042  -662.545314  -8.941232
451  0.007888  5221.642431  -662.545415  -8.941928
452  0.007904  5221.641825  -662.545516  -8.942620
453  0.007920  5221.641215  -662.545615  -8.943313
454  0.007936  5221.640607  -662.545716  -8.944006
455  0.007952  5221.639996  -662.545814  -8.944699
456  0.007968  5221.639392  -662.545913  -8.945386
457  0.007984  5221.638789  -662.546013  -8.946072
458  0.008000  5221.638185  -662.546111  -8.946758
459  0.008016  5221.637584  -662.546210  -8.947442
460  0.008032  5221.636984  -662.546309  -8.948126
461  0.008047  5221.636385  -662.546407  -8.948807
462  0.008063  5221.635786  -662.546503  -8.949487
463  0.008079  5221.635193  -662.546601  -8.950162
464  0.008095  5221.634598  -662.546697  -8.950837
465  0.008111  5221.634007  -662.546794  -8.951509
466  0.008126  5221.633414  -662.546890  -8.952182
467  0.008142  5221.632829  -662.546987  -8.952849
468  0.008158  5221.632243  -662.547084  -8.953516
469  0.008173  5221.631664  -662.547182  -8.954177
470  0.008189  5221.631082  -662.547278  -8.954840
471  0.008204  5221.630501  -662.547375  -8.955502
472  0.008220  5221.629925  -662.547472  -8.956159
473  0.008236  5221.629351  -662.547570  -8.956815
474  0.008251  5221.628784  -662.547669  -8.957467
475  0.008267  5221.628214  -662.547767  -8.958119
476  0.008282  5221.627648  -662.547865  -8.958768
477  0.008298  5221.627090  -662.547965  -8.959409
478  0.008313  5221.626530  -662.548064  -8.960053
479  0.008329  5221.625975  -662.548164  -8.960692
480  0.008344  5221.625424  -662.548264  -8.961329
481  0.008360  5221.624877  -662.548365  -8.961961
482  0.008375  5221.624333  -662.548466  -8.962591
483  0.008390  5221.623788  -662.548566  -8.963220
484  0.008406  5221.623245  -662.548667  -8.963849
485  0.008421  5221.622705  -662.548768  -8.964474
486  0.008436  5221.622169  -662.548869  -8.965097
487  0.008452  5221.621634  -662.548969  -8.965716
488  0.008467  5221.621100  -662.549070  -8.966336
489  0.008482  5221.620570  -662.549171  -8.966951
490  0.008498  5221.620046  -662.549274  -8.967562
491  0.008513  5221.619524  -662.549376  -8.968171
492  0.008528  5221.619006  -662.549479  -8.968778
493  0.008543  5221.618490  -662.549582  -8.969382
494  0.008558  5221.617984  -662.549688  -8.969979
495  0.008574  5221.617473  -662.549791  -8.970577
496  0.008589  5221.616966  -662.549895  -8.971172
497  0.008604  5221.616469  -662.550001  -8.971761
498  0.008620  5221.615943  -662.550111  -8.972381
499  0.008635  5221.615444  -662.550216  -8.972969
500  0.008650  5221.614945  -662.550320  -8.973557
501  0.008665  5221.614447  -662.550424  -8.974145
502  0.008680  5221.613946  -662.550527  -8.974733
503  0.008695  5221.613453  -662.550631  -8.975315
504  0.008710  5221.612962  -662.550736  -8.975897
505  0.008725  5221.612474  -662.550841  -8.976475
506  0.008740  5221.611983  -662.550945  -8.977055
507  0.008755  5221.611500  -662.551051  -8.977629
508  0.008770  5221.611019  -662.551156  -8.978200
509  0.008785  5221.610539  -662.551261  -8.978769
510  0.008800  5221.610065  -662.551368  -8.979336
511  0.008815  5221.609597  -662.551475  -8.979896
512  0.008830  5221.609128  -662.551582  -8.980457
513  0.008844  5221.608657  -662.551687  -8.981018
514  0.008859  5221.608189  -662.551793  -8.981577
515  0.008874  5221.607724  -662.551898  -8.982132
516  0.008889  5221.607260  -662.552004  -8.982688
517  0.008904  5221.606802  -662.552111  -8.983237
518  0.008918  5221.606343  -662.552217  -8.983788
519  0.008933  5221.605892  -662.552324  -8.984331
520  0.008948  5221.605441  -662.552431  -8.984875
521  0.008962  5221.604997  -662.552540  -8.985414
522  0.008977  5221.604554  -662.552649  -8.985951
523  0.008992  5221.604113  -662.552758  -8.986486
524  0.009006  5221.603672  -662.552866  -8.987021
525  0.009021  5221.603235  -662.552976  -8.987552
526  0.009036  5221.602792  -662.553082  -8.988087
527  0.009050  5221.602357  -662.553191  -8.988617
528  0.009065  5221.601924  -662.553300  -8.989144
529  0.009079  5221.601490  -662.553408  -8.989672
530  0.009094  5221.601063  -662.553517  -8.990193
531  0.009108  5221.600634  -662.553626  -8.990716
532  0.009123  5221.600208  -662.553735  -8.991237
533  0.009138  5221.599783  -662.553844  -8.991755
534  0.009152  5221.599362  -662.553953  -8.992272
535  0.009167  5221.598945  -662.554064  -8.992784
536  0.009181  5221.598531  -662.554175  -8.993295
537  0.009195  5221.598120  -662.554285  -8.993803
538  0.009210  5221.597711  -662.554396  -8.994308
539  0.009224  5221.597299  -662.554505  -8.994814
540  0.009239  5221.596887  -662.554614  -8.995320
541  0.009253  5221.596479  -662.554724  -8.995824
542  0.009267  5221.596078  -662.554835  -8.996322
543  0.009282  5221.595674  -662.554944  -8.996821
544  0.009296  5221.595266  -662.555052  -8.997322
545  0.009310  5221.594859  -662.555159  -8.997823
546  0.009324  5221.594458  -662.555268  -8.998319
547  0.009338  5221.594056  -662.555376  -8.998815
548  0.009353  5221.593653  -662.555483  -8.999310
549  0.009367  5221.593248  -662.555589  -8.999806
550  0.009381  5221.592845  -662.555695  -9.000302
551  0.009395  5221.592441  -662.555800  -9.000797
552  0.009409  5221.592036  -662.555905  -9.001293
553  0.009423  5221.591634  -662.556010  -9.001786
554  0.009437  5221.591237  -662.556115  -9.002274
555  0.009451  5221.590842  -662.556221  -9.002761
556  0.009465  5221.590450  -662.556327  -9.003244
557  0.009479  5221.590058  -662.556432  -9.003728
558  0.009493  5221.589670  -662.556538  -9.004207
559  0.009507  5221.589283  -662.556644  -9.004687
